@relation chat

@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
?,'Federico Cardoso','desde quien fuiste ? ',1,0,0,1,0,0,0,0,1,1,0,0
?,'Martín Mineo','no ',0,1,0,0,0,0,0,0,0,0,0,0
?,'Federico Cardoso','bajo ! ! ! hincho compañero , amigo ! ! arriba el animar no se me pinchar compadre ',1,2,1,4,2,2,0,0,0,6,0,0
?,'Federico Cardoso','q este cumplir uno sueño ',0,0,1,1,1,1,1,0,0,0,0,0
?,'Federico Cardoso','haya ser valiente ',1,0,0,1,1,0,0,0,0,0,0,0
?,'Martín Mineo','jajajá sidi : d ',0,1,0,1,0,0,0,1,0,1,0,0
?,'Federico Cardoso','y ir se así coma te ir ! ! pero ser para bien ! ! cuando pensase venir uno dial ? ',0,1,1,3,5,2,3,0,1,5,0,0
?,'Federico Cardoso','cuanto te salir el pasaje ? te agrian alguno ? ',0,1,1,1,2,3,0,0,0,2,0,0
?,'Martín Mineo','en [??:??/12/??:??.??:??] estar allí ',0,0,0,1,1,0,0,0,1,0,0,1
?,'Martín Mineo','ese seguro , pi tener que salir de mexica ',0,1,0,1,2,1,2,0,1,1,0,0
?,'Martín Mineo','y ir para allí ',0,0,0,1,1,0,1,0,1,0,0,0
?,'Martín Mineo','uno mes de vacaciones ',0,0,1,2,0,0,0,0,1,0,0,0
?,'Martín Mineo','pero todavía no se si volver y o no ',0,2,0,1,1,1,4,0,0,0,0,0
?,'Martín Mineo','a mexica ',0,0,0,1,0,0,0,0,1,0,0,0
?,'Martín Mineo','negro , me estar ir ',1,0,0,0,2,1,0,0,0,1,0,0
?,'Martín Mineo','te mandar uno abrazo grande ! ! ! ',1,0,1,1,1,1,0,0,0,3,0,0
?,'Martín Mineo','manda le otro a ele ! ! ',0,0,1,1,1,1,0,0,1,2,0,0
?,'Federico Cardoso','raleen ',0,0,0,0,1,0,0,0,0,0,0,0
?,'Martín Mineo','hola negro ! ',1,0,0,0,0,0,0,1,0,1,0,0
?,'Martín Mineo','como este ? ',0,0,0,0,0,1,1,0,0,1,0,0
?,'Federico Cardoso','el hinchió ',1,0,0,1,0,0,0,0,0,0,0,0
?,'Federico Cardoso','todo piola ',0,0,1,1,0,0,0,0,0,0,0,0
?,'Federico Cardoso','vos ? ',0,0,0,0,0,1,0,0,0,1,0,0
?,'Martín Mineo','bien : ) ',0,1,0,0,0,0,0,0,0,2,0,0
?,'Martín Mineo','ver que te mandar uno mal ? ',0,0,1,1,2,1,1,0,0,1,0,0
?,'Federico Cardoso','sesee ',0,0,0,0,1,0,0,0,0,0,0,0
?,'Federico Cardoso','te contestar a el skips ',0,0,1,1,1,1,0,0,1,0,0,0
?,'Federico Cardoso','pero eme pareen q ser medio gracia ',1,1,0,2,1,0,2,0,0,0,0,0
?,'Federico Cardoso','eme dijeron el piones ',0,0,1,2,1,0,0,0,0,0,0,0
?,'Federico Cardoso','tener q hacer fans de ilesas ',1,0,0,1,2,0,1,0,1,0,0,0
?,'Federico Cardoso','o algo así ',0,0,0,1,0,1,1,0,0,0,0,0
