@relation chat

@attribute class_reaccion {positiva,negativa,pregunta,respuesta}
@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
positiva,socio-emocional,'Eddie Gil','como que el violencia no resolver nada ? ',0,1,1,1,1,1,2,0,0,1,0,0
positiva,socio-emocional,'','j_aja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Eddie Gil','siempre resolver ! ',0,1,0,0,1,0,0,0,0,1,0,0
positiva,socio-emocional,'Eddie Gil','.smiley. ',0,0,0,0,0,0,0,0,0,1,0,0
positiva,tarea,'Eddie Gil','y encima generar problema a futuro ',0,1,0,2,1,0,1,0,1,0,0,0
positiva,socio-emocional,'Eddie Gil','da le , mete le que te aireamos ',0,0,0,0,3,3,1,0,0,1,0,0
positiva,tarea,'Eddie Gil','yo estar leer uno definición de ny colorativo en sikh ',1,0,1,3,2,1,0,0,2,0,0,0
negativa,tarea,'','si , por el que vengar leer y más o menos el que rescatar de el advertencia que nos tirar , cooperativo ser basic_amen_te , todo apuntar a uno fin , pero el onda ser medio personal ',2,4,5,3,7,5,4,0,3,4,0,0
positiva,tarea,'',', como que cada uno en el suyo , se juntar todo y se terminar ',1,0,2,0,2,4,3,0,1,2,0,0
positiva,tarea,'','colorativo ser como que apuntar más a hacer entre todo ',1,1,1,0,3,0,2,0,2,0,0,0
negativa,tarea,'','cada uno colaborar con el que saber , o pensar , y de ah se poner en comuna ',0,1,2,1,4,3,2,0,3,2,0,0
negativa,tarea,'','el objetivo quizás ser el mismo , llegar a terminar algo , pero por ahí ser más rico hacer lo colabora_ti_va_mente ',3,3,2,1,5,2,1,0,2,2,0,0
positiva,tarea,'','el otro , parecer que ser más \" eficiente \" en tiempo ',1,1,1,1,2,2,0,0,1,3,0,0
positiva,tarea,'','se separar el tarea , se hacer y chau ',0,0,1,1,2,2,1,1,0,1,0,0
negativa,tarea,'','pero no necesaria_mente todo saber el mismo o todo ganar el mismo ',1,2,2,0,2,3,2,0,0,0,0,0
positiva,socio-emocional,'Eddie Gil','al_cual ',0,1,0,0,0,0,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','asea , el palabra \" cooperativo \" o cooperativismo definir a uno grupo de gente que trabajar por uno objetivo en común , como bien decir ',2,1,3,5,3,1,3,0,4,4,0,0
negativa,tarea,'Eddie Gil','el parte colorativa ya requerir de el confianza en el otro , de ayudar , de ser organizar , etcétera ',1,1,3,2,4,1,0,0,4,4,0,0
positiva,socio-emocional,'','claro ',0,1,0,0,0,0,0,0,0,0,0,0
positiva,socio-emocional,'','estar bueno cooperativo ',2,0,0,0,1,0,0,0,0,0,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','para sacar rapiño el q piden ',0,1,1,0,2,1,0,0,1,0,0,0
positiva,tarea,'','pero entender que el onda ser otro ',0,0,2,1,2,0,2,0,0,0,0,0
positiva,tarea,'','hopis , volvo , me extrañar ? ( ? ) ',0,0,0,1,2,1,0,0,0,6,0,0
positiva,socio-emocional,'','za ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','che , estar leer ',0,0,0,0,2,0,0,1,0,1,0,0
positiva,tarea,'','me parecer que si , que ir para ese lado ',0,0,1,1,2,2,2,0,1,1,0,0
positiva,tarea,'','cooperativo : nos dividir , cada uno se encargar de el suyo y chau , cada uno a su casa ',2,0,4,1,2,4,1,1,2,3,0,0
positiva,tarea,'','colorativo : charlar entre todo el respuesta , y armar algo con el pensamiento de todo , aportar todo uno poco ',1,0,5,2,3,3,1,0,3,3,0,0
positiva,socio-emocional,'Eddie Gil','esto ',0,1,0,0,0,0,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','por_ejemplo , en este momento estar colaborar con el causa ',0,1,2,2,2,0,0,0,2,1,0,0
positiva,socio-emocional,'Eddie Gil','no cooperar ',0,1,0,0,1,0,0,0,0,0,0,0
positiva,tarea,'','claro , adema en algo q venia leer , hacia énfasis en ese , que cada uno hablar desde su experiencia , como que a el ser todo tan diverso , siempre el otro ir a tener a el menos uno enfoque distinto y te servir para pensar lo desde otro punto ',2,4,8,6,7,7,4,0,9,5,0,0
positiva,socio-emocional,'Eddie Gil','aunque dado_que somos 3 y seguro mañana trabajar el otro 2 , ir a ser colorativa f cooperativa_mente ',2,3,2,1,3,0,3,0,1,1,2,0
negativa,tarea,'','igual el q lei ser sobre aprendizaje , q no ser exacta_mente el q preguntar ',0,3,2,2,3,3,0,0,1,1,0,0
positiva,socio-emocional,'Eddie Gil','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','igual capaz venir a el 7 ',1,1,1,0,1,0,0,0,1,0,1,0
positiva,tarea,'','demos les uno toque mas ',0,0,1,1,1,1,1,0,0,0,0,0
negativa,tarea,'Eddie Gil','de mientras , no perder el colaboración ',0,2,1,1,1,0,0,0,1,1,0,0
positiva,tarea,'Eddie Gil','para el definición de colaboración ',0,0,1,2,0,0,0,0,2,0,0,0
negativa,tarea,'Eddie Gil','quered que ir poner algo ? ',0,0,0,0,3,1,1,0,0,1,0,0
positiva,tarea,'','antes le hacer uno pregunta ',0,1,1,1,1,1,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','alguno querer colaborar ? ',0,0,0,0,2,1,0,0,0,1,0,0
positiva,socio-emocional,'Eddie Gil','.smiley. ',0,0,0,0,0,0,0,0,0,1,0,0
positiva,tarea,'','cuanto ser en el grupo ? 4 ? ',0,0,2,1,1,0,0,0,1,2,1,0
positiva,tarea,'','5 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'','haber uno mal q estar de más , el min sin doble t ',1,1,2,3,2,1,0,0,2,1,0,0
positiva,tarea,'','entonces estar faltar alguien ',0,1,0,0,2,1,0,0,0,0,0,0
negativa,tarea,'','no , porque ese no te contar a vos ',0,2,0,0,1,3,1,0,1,1,0,0
positiva,tarea,'','uh alto nardo ser : b ',1,0,0,2,1,0,0,1,0,1,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','y ese q se suponer q a este altura ya tendría q saber sumar ',0,1,1,2,3,4,2,0,1,0,0,0
negativa,tarea,'','en el de el dragón ese nos complicar para ver cuantos tenia que ser el partida ',0,0,3,4,3,2,1,0,3,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
negativa,tarea,'','tener el fu_l_la_d_de_r romper ',0,0,1,1,2,0,0,0,0,0,0,0
positiva,tarea,'','aguantar hasta el 7:05 y si el chico no venir ',0,1,2,1,2,0,2,0,1,0,1,0
positiva,tarea,'','empezar a esbozar ',0,0,0,0,2,0,0,0,1,0,0,0
negativa,socio-emocional,'','yo creer que ya nos olvidar todo como hacer matemática : v ',0,2,0,1,3,3,2,0,0,1,0,0
positiva,tarea,'','el año que venir hacer calcular , me ir a largar a llorar en el 1 cuenta ',1,0,2,2,6,2,0,0,3,1,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
negativa,tarea,'','calla te q todavía tener q rendir el final de probo ',1,0,1,2,3,1,2,0,1,0,0,0
positiva,tarea,'','me querer volar el huevo ',0,0,1,1,2,1,0,0,0,0,0,0
negativa,socio-emocional,'','jajajá , yo también , el iba a rendir este llamar a roba ',0,0,2,3,3,1,0,1,1,2,0,0
positiva,tarea,'','pero con el enojo con base el uso de escusa y no rendir nada ',0,1,2,4,1,1,2,0,3,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','si yo t pero decir \" me ir a californio \" con voz de s_cha_r_z_ene_g_ge_r ',0,0,0,3,3,2,2,0,3,2,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','a el mierda todo ',0,0,2,1,0,0,0,0,1,0,0,0
positiva,socio-emocional,'','che ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','yo querida poner en el 3 ',1,0,1,0,1,1,0,0,1,0,1,0
positiva,socio-emocional,'','que si bien el experiencia ',0,1,1,1,0,0,2,0,0,0,0,0
positiva,socio-emocional,'','ser positivo ',1,0,0,0,1,0,0,0,0,0,0,0
positiva,tarea,'','en varios ocasiones ser ',0,0,1,1,1,0,0,0,1,0,0,0
positiva,socio-emocional,'','dificil ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','a mi poné le en el grupo anterior ser horrible el experiencia ',2,0,3,2,2,1,0,0,2,0,0,0
positiva,tarea,'','no ser por barbear pero en el grupo anterior , que habiz q hacer el de prologá ',2,1,2,2,3,1,2,0,3,1,0,0
positiva,socio-emocional,'','el pase re_mal ',0,0,1,2,0,0,0,0,0,0,0,0
positiva,tarea,'','habiz uno chico q tirar cosa sin sentido ',1,0,1,3,1,1,0,0,1,0,0,0
negativa,tarea,'','habiz que codear en prologá , y salvo yo , todo el otro no sabia como ser prologá basic_amen_te ',2,2,2,2,2,2,3,0,2,2,0,0
positiva,socio-emocional,'','y loco ',1,0,0,0,0,0,1,0,0,0,0,0
positiva,tarea,'','habiz que codear ',1,0,0,0,1,0,1,0,0,0,0,0
positiva,tarea,'','y nadie tirar coligo ',0,0,0,0,2,1,1,0,0,0,0,0
positiva,socio-emocional,'','! ! ! ! ! ! ',0,0,0,0,0,0,0,0,0,6,0,0
positiva,socio-emocional,'Eddie Gil','mojono ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Eddie Gil','que garro ',0,0,0,0,1,0,1,0,0,0,0,0
positiva,tarea,'','no sabia diferenciar el alpende de el asiera el mies ',0,1,3,4,1,0,0,0,1,0,0,0
positiva,tarea,'Eddie Gil','yo lo pasar re mal en el tp3 ',1,0,1,1,1,2,0,0,1,0,1,0
positiva,socio-emocional,'','vo_fi ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Eddie Gil','gente muy ortiga ',0,1,0,1,1,0,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','y en el TP1 también ',0,0,1,0,1,0,1,0,1,0,1,0
positiva,tarea,'','me coma uno re garro mal ',0,1,1,2,1,1,0,0,0,0,0,0
negativa,tarea,'','a mi el verdad no me gustar poner me \" el grupo en el hombro \" , ni considerar ser el mas indicar ',0,1,5,3,5,2,2,0,2,3,0,0
positiva,socio-emocional,'','pero habiz vez q habiz q decir ',2,0,0,1,1,1,2,0,0,0,0,0
positiva,tarea,'','\" bueno loco hacer este \" ',1,0,0,1,1,1,0,0,0,2,0,0
negativa,socio-emocional,'','por si no no se movió ',0,2,0,2,0,1,1,0,0,0,0,0
positiva,tarea,'','me resultar re difícil a vez ',1,0,0,2,1,1,0,0,1,0,0,0
negativa,tarea,'','capaz q si no ser online ser más facial ',2,3,0,0,2,0,2,0,0,0,0,0
positiva,tarea,'','yo en el t anterior , en el parte de prologá terminar copiar y pegar uno coligo que hacer solo sin consultar a nadie , ese ser uno garro ',1,1,4,3,8,3,2,0,5,2,0,0
negativa,tarea,'','después en el otro siempre por suerte me tocar gente que tenia gana ',0,2,1,4,1,2,1,0,2,0,0,0
positiva,tarea,'','no , yo lo terminar discutir con otro chico q lo terminar codear el ',0,1,2,1,4,4,0,0,1,1,0,0
positiva,tarea,'','pero ir nosotros 2 el q lo hacer ',0,0,1,0,2,3,1,0,0,0,1,0
positiva,tarea,'','no me gusto para nada ',0,1,0,1,0,2,0,0,1,0,0,0
positiva,socio-emocional,'','el tp3 creer que ser , ser hermoso , todo trabajar a_la_vez ',1,1,1,0,4,1,1,0,0,2,1,0
positiva,tarea,'','armar respuesta por chata ',0,0,0,2,1,0,0,0,1,0,0,0
positiva,tarea,'','a mi el q más me gusto ser el juego ',0,1,3,2,1,2,0,0,1,0,0,0
positiva,tarea,'','hasta le dar formato lindo ye poner portada lindo ',3,1,0,2,2,1,0,0,0,0,0,0
positiva,socio-emocional,'','me tocar gente muy pro ',1,1,0,1,1,1,0,0,0,0,0,0
negativa,socio-emocional,'Eddie Gil','clarimento todo tener experiencia distinto ',1,1,0,1,1,1,0,0,0,0,0,0
positiva,tarea,'','a mi en el juego me tocar todo conocido , que se ponían de acuerdo para sacar me en 1 ronda , el psi re mal : c ',3,0,4,6,3,4,0,0,5,3,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Eddie Gil','o en distinto momento , a l menos ',0,1,1,2,0,0,1,0,2,1,0,0
positiva,socio-emocional,'','siso ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'','pero bueno nada ',0,1,0,0,0,0,1,1,0,0,0,0
positiva,tarea,'','decir ese , q estarza bueno decir q no ser sin aspereza ',2,1,0,1,3,2,1,0,1,1,0,0
positiva,tarea,'','sin barbear , no ? ',0,1,0,0,1,0,0,0,1,2,0,0
positiva,tarea,'','pero que quedar asentar , q no joder ',0,0,0,1,3,1,2,0,0,1,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Eddie Gil','yo estar pensar en algo de el tipo : ',0,0,1,1,2,2,0,0,2,1,0,0
negativa,socio-emocional,'Eddie Gil','\" cada uno tener distinto tipo de experiencia . haber gente que se manejar de manera cooperativo y colorativa . haber gente que a pena colaborar o incluso no llegar a ese . cambien existir integrante de grupo que resultar complicar de trabajar por poner le poco esmero o compromiso a avanzar . \" ',2,2,3,11,12,7,3,0,8,6,0,0
positiva,socio-emocional,'Eddie Gil','algo así ',0,0,0,1,0,1,0,0,0,0,0,0
negativa,tarea,'','si , estar bueno , pero q no sonar tanto a palo ',1,2,0,1,2,0,3,0,1,2,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','pero si , este bueno ese ',1,0,1,0,0,1,2,0,0,1,0,0
negativa,tarea,'','claro , y que nadie saber prologá a_fin_de_cuentas ( ? ) ',0,2,0,1,1,1,2,0,0,4,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','che , creer q el unido q falta ser podre q decir q mañana ir a poder ',0,2,1,2,5,2,2,1,1,1,0,0
positiva,tarea,'','querer q empecer y mañana nos conectar con el ? ',0,1,1,0,3,2,1,0,1,1,0,0
positiva,tarea,'','para ver qué pensar y si querer aportar algo mas ',0,0,0,0,4,2,3,0,1,0,0,0
positiva,tarea,'Eddie Gil','no se si tener que sonar o no a palo , pero poner el verdad no creer que tener nada de malo ',1,3,1,2,5,2,5,0,2,1,0,0
positiva,socio-emocional,'Eddie Gil','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
positiva,socio-emocional,'Eddie Gil','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
negativa,tarea,'Mariano Pardo','también haber caso donde no todo podían coincidir con el horario ( como nos este pasar ahora ) , para el juego nos re costo coordinar uno horario donde todo poder ! ',1,2,3,5,7,7,1,0,2,4,0,0
positiva,tarea,'','claro , ese también , tened razone zariano ',0,0,0,3,1,1,0,1,0,2,0,0
positiva,tarea,'','si , coordinar el horario no ser cosa menor ',1,1,1,2,2,0,1,0,0,1,0,0
positiva,socio-emocional,'Eddie Gil','tal_cual ',0,1,0,0,0,0,0,0,0,0,0,0
positiva,tarea,'','sobre todo tirar todo el pres q tirar ',0,0,2,1,2,2,0,0,1,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Eddie Gil','hacer este tp\'s no ser cosa facial ',1,1,1,2,2,0,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','por el horario , examines , etcétera ',0,0,1,2,0,0,0,0,1,3,0,0
negativa,socio-emocional,'','y ser como muy : de_hoy_para_mañana ',0,2,0,0,1,0,2,0,0,1,0,0
positiva,tarea,'','para el anterior poné le , LN_mi:3 grupo rendían lenguaje ',1,0,1,2,2,1,0,0,1,1,1,0
positiva,tarea,'','así que hasta el [M:??/??/??:??.??:??] no querían hacer lo ',0,1,1,1,2,2,0,0,1,0,0,1
negativa,tarea,'','si . ese me resultar complicar , el fecha . si se tener el fecha de_antemano te arreglar ',0,1,2,2,4,4,2,0,0,3,0,0
positiva,tarea,'','y habiz que entregar lo el [X:??/??/??:??.??:??] ',1,0,1,0,1,1,2,0,0,0,0,1
positiva,tarea,'','siso , nosotros lo terminar hacer el [M:??/??/??:??.??:??] a el cochecito ',0,0,2,2,2,2,0,0,1,1,0,1
positiva,tarea,'Eddie Gil','con ese de lenguaje re pasar ',1,0,0,1,1,1,0,0,2,0,0,0
positiva,tarea,'Eddie Gil','y ah aparecer el opinión de cada uno presentar ',0,1,2,1,2,1,1,0,1,0,0,0
positiva,tarea,'Eddie Gil','a mi , por_ejemplo , me gustar hacer el cosa con tiempo ',0,1,2,2,2,1,0,0,2,2,0,0
positiva,tarea,'Eddie Gil','a otro a ultimar momento ',0,0,0,1,1,1,0,0,2,0,0,0
positiva,tarea,'','\" trabajo mejor bajo presione \" ',1,0,0,2,0,0,0,0,1,2,0,0
positiva,tarea,'','bueno , yo proponer q empecer a escribir . a mi no me molestar escribir , pero si alguien querer hacer lo , gol foro i ',1,1,1,2,7,5,2,1,2,4,0,0
positiva,socio-emocional,'Eddie Gil','j_aja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','yo ser uno asco redactar ',0,0,1,1,2,1,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','col , a el ba_ti_drive ',0,0,1,1,1,0,0,0,1,1,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','reasiente , le ser sincero : v ',1,1,0,1,1,1,0,0,0,2,0,0
positiva,socio-emocional,'','yo ser batean ! ',0,0,0,1,1,1,0,0,0,1,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','yo ny ser robín ! ',1,0,0,1,1,1,0,0,0,1,0,0
positiva,socio-emocional,'','jajajá no haber drama , lo venir hablar entre todo así q creer q estar bien ',0,3,0,1,5,3,1,1,1,1,0,0
positiva,tarea,'Eddie Gil','me poner en el 3 ',0,0,1,0,1,1,0,0,1,0,1,0
positiva,tarea,'','empezar a tirar el 2 ',0,0,1,0,2,0,0,0,1,0,1,0
positiva,tarea,'Eddie Gil','que ser el que venimos hablar ',0,0,1,1,2,1,1,0,0,0,0,0
positiva,tarea,'','da le , yo ir mirar y corregir falta de ortografiar de haber las : v ',0,0,0,3,5,3,1,0,2,2,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','cavernas * ',0,0,0,1,0,0,0,0,0,1,0,0
positiva,socio-emocional,'','ah re ',0,0,0,1,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Eddie Gil','cho ? ',0,1,0,0,0,0,0,0,0,1,0,0
positiva,tarea,'','cho yo gongs call ? ',1,0,0,3,0,0,0,0,0,1,0,0
positiva,socio-emocional,'Eddie Gil','saul_goodman ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Eddie Gil','host_bus_ter_s ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'','atman en el batidor ',0,0,1,2,0,0,0,0,1,0,0,0
positiva,socio-emocional,'','q paso ? ',0,0,0,1,0,0,1,0,0,1,0,0
positiva,tarea,'','acá toá ',0,0,0,0,2,0,0,0,0,0,0,0
positiva,tarea,'','ah se hacia cargo q ser batean ',0,0,0,2,1,2,0,1,1,0,0,0
positiva,tarea,'','mariano este ah ? si queresa meter mano eh ',1,0,1,3,1,0,1,1,0,1,0,0
positiva,tarea,'','sin miedo , borra , comentar , no haber drama ',0,1,0,3,2,0,0,0,1,3,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'','siso , estar leer uno poco mas de data ',0,0,1,2,2,1,1,0,1,1,0,0
positiva,tarea,'','y ver el que poner ',0,0,1,0,2,1,1,0,0,0,0,0
positiva,tarea,'','nono igual yo le decir a el otro mariano ',1,1,2,1,1,2,0,0,1,0,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
negativa,tarea,'','ah , tener uve diferenciar nos , a mi digan me : amar y señor , y a zariano digan le zariano ( ? ) ',0,1,1,3,5,3,2,1,2,7,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','ok , amor y señor ¿ ? ',1,0,0,2,0,0,1,0,0,3,0,0
positiva,tarea,'','yo poder ser jesús ? ',0,0,0,1,2,1,0,0,0,1,0,0
positiva,socio-emocional,'','pero ya ser atman ',0,1,0,1,1,0,1,0,0,0,0,0
positiva,tarea,'','pero jesús hacer vino , ser más divertir ',0,1,0,2,3,0,1,0,0,1,0,0
positiva,tarea,'','punto para jesús +1 ',0,0,0,1,1,0,0,0,1,0,1,0
positiva,socio-emocional,'Eddie Gil','h , web hace a lota o pan light herí ! ',1,0,0,6,0,0,0,1,1,2,0,0
positiva,socio-emocional,'Eddie Gil','ba_n_ha_m_me_r foro e_ver_yo_n_e !   ',1,0,0,1,1,0,0,0,0,2,0,0
positiva,socio-emocional,'','parla tao ',1,1,0,0,0,0,0,0,0,0,0,0
positiva,tarea,'Eddie Gil','che , ahí poner algo en el 3 . ',0,1,1,0,1,1,0,1,1,2,1,0
negativa,tarea,'Eddie Gil','por_supuesto que ser mi percepción y experiencia sumar a algo de el que hablar   ',0,1,2,2,3,2,2,0,2,1,0,0
positiva,tarea,'','el gente de exploratoria ir a leer este y ir a pensar que tener problema ',0,0,1,3,5,1,2,0,3,0,0,0
positiva,tarea,'Eddie Gil','esperar comentario de usted ! !   ',0,0,0,1,1,1,0,0,1,3,0,0
negativa,tarea,'','a el menos no se poder quejar que no le poner onda ( ? ) ',0,3,1,1,3,2,1,0,1,3,0,0
positiva,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','jajajá se ',0,0,0,0,0,1,0,1,0,0,0,0
positiva,socio-emocional,'','che ',0,0,0,0,0,0,0,1,0,0,0,0
negativa,tarea,'','igual no estar mal que haber liderar . el tema ser que ser elegir por el pueblo ',0,3,2,2,6,0,2,0,1,1,0,0
positiva,socio-emocional,'','y no autoritarismo ',0,1,0,1,0,0,1,0,0,0,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'','poner ese si queresa ',0,0,0,1,1,1,1,0,0,0,0,0
positiva,tarea,'','q estar bueno q lo liderar ser elegir y no auto_proclamados ',1,1,0,0,5,1,3,0,0,0,0,0
positiva,socio-emocional,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
