@relation chat

@attribute class_reaccion {positiva,negativa,pregunta,respuesta}
@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
negativa,tarea,'Mirko Hrubik','me perdis uno pedazo de charla y no se enviá algo min , pero bueno ser ',1,2,1,3,3,2,2,0,1,1,0,0
positiva,socio-emocional,'Mirko Hrubik','ya este andar jajay ',0,1,0,0,1,1,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','bienvenido_progr ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:56 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','che en el punto uno que decir ',0,0,1,1,1,2,0,1,1,0,0,0
positiva,tarea,'Mirko Hrubik','\" de información a el sistema de filtrado ... \" ',0,0,1,2,1,0,0,0,3,3,0,0
positiva,tarea,'Mirko Hrubik','con ese \" de \" a el comienzo se referir a programa ? onset programa de información a el sistema ? ',0,0,3,5,1,1,1,0,6,4,0,0
positiva,socio-emocional,'Mirko Hrubik','bueno ir a suponer que ser programa entonces jajay ',0,1,0,1,3,0,1,2,1,0,0,0
positiva,socio-emocional,'Mirko Hrubik','laura_borgato ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:57 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','si creer q si ',0,0,0,1,1,0,2,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','porque venir hablar de programa asid si ',0,0,0,2,2,0,2,0,1,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:58 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','si ',0,0,0,0,0,0,1,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','ah le sacar el coma ',0,1,1,1,1,1,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:59 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','no_mirko_sali ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:59 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:59 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','bueno joya jajajá ',0,0,0,1,0,0,0,2,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:59 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','o . o ',0,0,0,0,0,0,2,0,0,1,0,0
positiva,socio-emocional,'Mirko Hrubik','no tocar ',0,1,0,0,1,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','17:59 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','a le hacé le el que querer ',0,0,1,0,3,3,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','ser chiste ',0,0,0,1,1,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','ajan ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','siso ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','me causar uve estar tu cosita ah ',1,1,1,1,2,1,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','igual ser ese nomás ',1,1,0,0,1,1,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','y me dar miedo tocar ',0,0,0,1,2,1,1,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','el sangría ',0,0,1,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jose_benitez ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','ver el comentario ? ? ',0,0,1,1,1,0,0,0,0,2,0,0
positiva,socio-emocional,'Mirko Hrubik','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:00 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','cual cual ',0,0,0,0,0,2,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','ah ver ',0,0,0,0,1,0,0,1,0,0,0,0
positiva,tarea,'Mirko Hrubik','que ser han_g_out_s ',1,0,0,0,1,0,1,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Mirko Hrubik','ser agregar a el hangout \" T1_W04 \" . ',0,0,1,1,2,0,0,0,1,3,1,0
positiva,tarea,'Mirko Hrubik','utilizar este roo para chapear . ',0,0,1,1,2,0,0,0,1,1,0,0
positiva,tarea,'Mirko Hrubik','no ir a tener más en contar el chata de google_docs en uno hora . ',0,2,2,3,3,0,0,0,4,1,0,0
positiva,socio-emocional,'Mirko Hrubik','grog . ',0,0,0,1,0,0,0,0,0,1,0,0
positiva,socio-emocional,'Mirko Hrubik','axil . ',0,0,0,1,0,0,0,0,0,1,0,0
positiva,tarea,'Mirko Hrubik','17:59 hoy ',0,0,0,1,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','jose_benitez ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','como virginia decir hoy q solo usemos este herramienta lo tomar literal jajay ',2,1,1,3,2,1,2,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','sed ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','bueno ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','gol han_g_out_s ',1,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','jose_benitez ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,tarea,'Mirko Hrubik','de todo forma ya casi lo tener a el t ',0,2,2,2,1,1,0,0,2,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,socio-emocional,'Mirko Hrubik','si , ya este cocinado casi ',0,2,1,0,1,0,1,0,0,1,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:01 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','ir a hacer algo medio cabeza ',1,0,0,1,2,1,0,0,1,0,0,0
positiva,socio-emocional,'Mirko Hrubik','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:02 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Mirko Hrubik','che ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,tarea,'Mirko Hrubik','en el ultimar ',0,0,1,0,1,0,0,0,1,0,0,0
positiva,tarea,'Mirko Hrubik','fija te josa si ese ese el idea ',0,0,3,1,2,1,1,0,0,0,0,0
negativa,tarea,'Mirko Hrubik','lo poner abajo para no borrar el tuyo porro el duda ',1,2,2,1,3,1,0,0,1,0,0,0
positiva,socio-emocional,'Mirko Hrubik','yo ',0,0,0,0,0,1,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:02 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','ah el historial de este no ir quedar ',0,1,1,1,2,1,0,1,1,0,0,0
positiva,socio-emocional,'Mirko Hrubik','ya ser ',0,1,0,0,1,0,0,0,0,0,0,0
positiva,socio-emocional,'Mirko Hrubik','laura_borgato ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','18:03 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Mirko Hrubik','ser ah este todo ',1,0,2,0,1,0,0,0,0,0,0,0
positiva,tarea,'Mirko Hrubik','o también el mando por mal ? ',0,0,1,2,1,0,1,0,1,1,0,0
positiva,socio-emocional,'Jose Benitez','    yo ',0,0,0,0,0,1,0,0,0,2,0,0
positiva,tarea,'Jose Benitez','18:07 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,tarea,'Jose Benitez','el tema ser q no haber mucho mas ',0,2,1,1,2,0,2,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','ser cortina y a el pie jajay ',1,0,1,1,1,0,1,1,1,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:08 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','corto y conciso ',2,0,0,0,0,0,1,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:08 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,socio-emocional,'Jose Benitez','mal , si estar desde hoy pensar q mas agregar le , pero no se me ocurrir , y ser algo q no se poder golear mucho jajay ',0,5,0,0,7,6,5,1,1,3,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:12 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','da le da le vos podar jajay ',0,0,0,0,3,3,0,1,0,0,0,0
positiva,socio-emocional,'Jose Benitez','laura_borgato ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:13 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','el de algoritmo cambien lo por regla capaz ',1,0,1,2,1,1,0,0,2,0,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:13 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','jajajá el redacción matar ',0,0,1,1,1,0,0,1,0,0,0,0
negativa,socio-emocional,'Jose Benitez','estar por poner lo así no mas y decir te que lo arreglar jajajá ',0,1,0,1,4,3,3,1,1,0,0,0
positiva,socio-emocional,'Jose Benitez','laura_borgato ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:13 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,tarea,'Jose Benitez','por prologá no tener algoritmo ',1,1,0,2,1,0,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:13 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','tira lo así nomás y lo ir arreglar ',1,0,0,1,3,2,1,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:15 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','uno ejercicio de recursión ser uno algoritmo en si ',0,0,2,3,1,0,1,0,2,0,0,0
positiva,tarea,'Jose Benitez','algo así querer decir ',0,0,0,1,2,1,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:15 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','a ver ',0,0,0,0,1,0,0,0,1,0,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,tarea,'Jose Benitez','solo q ahora faltar q alguien entender el que querer poner , que decir si este bien o mal , y redactar lo mejor jajay ',1,4,2,1,6,2,6,1,0,2,0,0
negativa,tarea,'Jose Benitez','explicar uno toque por acá , el que pasar ser que el pensel como el ejercicio de base de dato ? que nos hacer agregar nuevo predicado ? ',1,0,4,7,5,2,3,0,3,3,0,0
positiva,socio-emocional,'Jose Benitez','mirko_hrubik ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','yo lo entendió ',0,0,0,0,1,2,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','ser el mejor equipo de el mundo charol ',1,0,2,2,2,0,0,0,1,0,0,0
positiva,tarea,'Jose Benitez','deberían estar orgulloso de nosotros ',1,0,0,0,2,1,0,0,1,0,0,0
positiva,socio-emocional,'Jose Benitez','mirko_hrubik ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,socio-emocional,'Jose Benitez','( me esta contar otro experiencia con este no tan bueno ) ',1,2,1,1,2,2,0,0,1,2,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
negativa,socio-emocional,'Jose Benitez','bueno como q ese nuevo predicado servir para tener nuevo dato o relación entre dato , así se generar respuesta mas rapiñas para cuando ese consulta se volver probable jajay ',4,0,2,7,4,2,5,2,3,1,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','siso se entendió el que querer poner ',0,0,1,2,2,2,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mirko_hrubik ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:16 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','aga ',0,1,0,0,0,0,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','mamila_dobles ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:17 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,tarea,'Jose Benitez','a ver como lo meter ',0,0,0,0,2,1,1,0,1,0,0,0
positiva,socio-emocional,'Jose Benitez','mirko_hrubik ',0,0,0,1,0,0,0,0,0,0,0,0
positiva,tarea,'Jose Benitez','18:17 ',0,0,0,0,0,0,0,0,0,0,1,0
positiva,socio-emocional,'Jose Benitez','haber bardo ',0,0,0,1,1,0,0,0,0,0,0,0
positiva,socio-emocional,'Jose Benitez','lucas_obyszuk ',0,0,0,1,0,0,0,0,0,0,0,0
